image_path,label
rembrandt/rembrandt_0020.jpg,43
peter_paul_rubens/peter_paul_rubens_0137.jpg,38
amedeo_modigliani/amedeo_modigliani_0190.jpg,3
pablo_picasso/pablo_picasso_0188.jpg,34
leonardo_da_vinci/leonardo_da_vinci_0012.jpg,30
hieronymus_bosch/hieronymus_bosch_0051.jpg,25
amedeo_modigliani/amedeo_modigliani_0015.jpg,3
edgar_degas/edgar_degas_0526.jpg,11
caravaggio/caravaggio_0005.jpg,7
vincent_van_gogh/vincent_van_gogh_0721.jpg,49
vincent_van_gogh/vincent_van_gogh_0561.jpg,49
albrecht_duooarer/albrecht_duooarer_0089.jpg,1
gustav_klimt/gustav_klimt_0002.jpg,20
raphael/raphael_0087.jpg,42
william_turner/william_turner_0056.jpg,50
jackson_pollock/jackson_pollock_0005.jpg,26
vincent_van_gogh/vincent_van_gogh_0864.jpg,49
henri_matisse/henri_matisse_0064.jpg,23
camille_pissarro/camille_pissarro_0024.jpg,6
paul_gauguin/paul_gauguin_0141.jpg,36
edgar_degas/edgar_degas_0017.jpg,11
gustav_klimt/gustav_klimt_0037.jpg,20
paul_gauguin/paul_gauguin_0300.jpg,36
raphael/raphael_0041.jpg,42
albrecht_duerer/albrecht_duerer_0109.jpg,0
albrecht_duerer/albrecht_duerer_0163.jpg,0
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0010.jpg,22
paul_klee/paul_klee_0107.jpg,37
vincent_van_gogh/vincent_van_gogh_0606.jpg,49
albrecht_duooarer/albrecht_duooarer_0307.jpg,1
giotto_di_bondone/giotto_di_bondone_0079.jpg,19
vincent_van_gogh/vincent_van_gogh_0602.jpg,49
vincent_van_gogh/vincent_van_gogh_0558.jpg,49
edgar_degas/edgar_degas_0191.jpg,11
giotto_di_bondone/giotto_di_bondone_0090.jpg,19
giotto_di_bondone/giotto_di_bondone_0097.jpg,19
vincent_van_gogh/vincent_van_gogh_0680.jpg,49
paul_gauguin/paul_gauguin_0172.jpg,36
pablo_picasso/pablo_picasso_0013.jpg,34
edgar_degas/edgar_degas_0254.jpg,11
marc_chagall/marc_chagall_0158.jpg,31
edgar_degas/edgar_degas_0353.jpg,11
vincent_van_gogh/vincent_van_gogh_0800.jpg,49
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0049.jpg,22
albrecht_duerer/albrecht_duerer_0030.jpg,0
piet_mondrian/piet_mondrian_0074.jpg,40
paul_gauguin/paul_gauguin_0003.jpg,36
paul_klee/paul_klee_0170.jpg,37
paul_cezanne/paul_cezanne_0041.jpg,35
diego_velazquez/diego_velazquez_0029.jpg,10
alfred_sisley/alfred_sisley_0157.jpg,2
edgar_degas/edgar_degas_0177.jpg,11
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0041.jpg,22
vasiliy_kandinskiy/vasiliy_kandinskiy_0020.jpg,48
georges_seurat/georges_seurat_0035.jpg,18
albrecht_duerer/albrecht_duerer_0253.jpg,0
vincent_van_gogh/vincent_van_gogh_0860.jpg,49
francisco_goya/francisco_goya_0215.jpg,16
andrei_rublev/andrei_rublev_0090.jpg,4
peter_paul_rubens/peter_paul_rubens_0018.jpg,38
edgar_degas/edgar_degas_0553.jpg,11
leonardo_da_vinci/leonardo_da_vinci_0078.jpg,30
albrecht_duooarer/albrecht_duooarer_0260.jpg,1
albrecht_duooarer/albrecht_duooarer_0134.jpg,1
michelangelo/michelangelo_0005.jpg,32
amedeo_modigliani/amedeo_modigliani_0117.jpg,3
leonardo_da_vinci/leonardo_da_vinci_0055.jpg,30
francisco_goya/francisco_goya_0290.jpg,16
michelangelo/michelangelo_0006.jpg,32
vincent_van_gogh/vincent_van_gogh_0852.jpg,49
henri_matisse/henri_matisse_0008.jpg,23
vincent_van_gogh/vincent_van_gogh_0716.jpg,49
paul_klee/paul_klee_0146.jpg,37
pablo_picasso/pablo_picasso_0315.jpg,34
pierre_auguste_renoir/pierre_auguste_renoir_0058.jpg,39
edgar_degas/edgar_degas_0690.jpg,11
paul_klee/paul_klee_0040.jpg,37
edgar_degas/edgar_degas_0568.jpg,11
vincent_van_gogh/vincent_van_gogh_0479.jpg,49
mikhail_vrubel/mikhail_vrubel_0150.jpg,33
gustave_courbet/gustave_courbet_0030.jpg,21
vincent_van_gogh/vincent_van_gogh_0246.jpg,49
pablo_picasso/pablo_picasso_0107.jpg,34
raphael/raphael_0109.jpg,42
edgar_degas/edgar_degas_0043.jpg,11
alfred_sisley/alfred_sisley_0087.jpg,2
alfred_sisley/alfred_sisley_0251.jpg,2
albrecht_duerer/albrecht_duerer_0052.jpg,0
caravaggio/caravaggio_0006.jpg,7
hieronymus_bosch/hieronymus_bosch_0032.jpg,25
henri_matisse/henri_matisse_0053.jpg,23
pierre_auguste_renoir/pierre_auguste_renoir_0277.jpg,39
raphael/raphael_0002.jpg,42
sandro_botticelli/sandro_botticelli_0094.jpg,46
gustav_klimt/gustav_klimt_0075.jpg,20
edgar_degas/edgar_degas_0389.jpg,11
sandro_botticelli/sandro_botticelli_0121.jpg,46
sandro_botticelli/sandro_botticelli_0022.jpg,46
henri_rousseau/henri_rousseau_0006.jpg,24
albrecht_duooarer/albrecht_duooarer_0284.jpg,1
el_greco/el_greco_0036.jpg,14
francisco_goya/francisco_goya_0076.jpg,16
andy_warhol/andy_warhol_0140.jpg,5
edgar_degas/edgar_degas_0439.jpg,11
andy_warhol/andy_warhol_0146.jpg,5
amedeo_modigliani/amedeo_modigliani_0191.jpg,3
paul_klee/paul_klee_0068.jpg,37
albrecht_duerer/albrecht_duerer_0171.jpg,0
vincent_van_gogh/vincent_van_gogh_0471.jpg,49
vincent_van_gogh/vincent_van_gogh_0274.jpg,49
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0064.jpg,22
henri_rousseau/henri_rousseau_0069.jpg,24
edgar_degas/edgar_degas_0417.jpg,11
paul_klee/paul_klee_0006.jpg,37
raphael/raphael_0095.jpg,42
marc_chagall/marc_chagall_0106.jpg,31
edgar_degas/edgar_degas_0592.jpg,11
pierre_auguste_renoir/pierre_auguste_renoir_0106.jpg,39
francisco_goya/francisco_goya_0071.jpg,16
pablo_picasso/pablo_picasso_0181.jpg,34
amedeo_modigliani/amedeo_modigliani_0135.jpg,3
alfred_sisley/alfred_sisley_0252.jpg,2
marc_chagall/marc_chagall_0219.jpg,31
vasiliy_kandinskiy/vasiliy_kandinskiy_0034.jpg,48
leonardo_da_vinci/leonardo_da_vinci_0038.jpg,30
pablo_picasso/pablo_picasso_0425.jpg,34
paul_gauguin/paul_gauguin_0150.jpg,36
pablo_picasso/pablo_picasso_0210.jpg,34
vincent_van_gogh/vincent_van_gogh_0795.jpg,49
amedeo_modigliani/amedeo_modigliani_0061.jpg,3
el_greco/el_greco_0056.jpg,14
albrecht_duerer/albrecht_duerer_0170.jpg,0
francisco_goya/francisco_goya_0101.jpg,16
vincent_van_gogh/vincent_van_gogh_0241.jpg,49
camille_pissarro/camille_pissarro_0010.jpg,6
paul_klee/paul_klee_0059.jpg,37
vincent_van_gogh/vincent_van_gogh_0571.jpg,49
pablo_picasso/pablo_picasso_0264.jpg,34
pierre_auguste_renoir/pierre_auguste_renoir_0116.jpg,39
edgar_degas/edgar_degas_0338.jpg,11
pablo_picasso/pablo_picasso_0103.jpg,34
vincent_van_gogh/vincent_van_gogh_0867.jpg,49
andy_warhol/andy_warhol_0145.jpg,5
pierre_auguste_renoir/pierre_auguste_renoir_0074.jpg,39
pablo_picasso/pablo_picasso_0369.jpg,34
pierre_auguste_renoir/pierre_auguste_renoir_0249.jpg,39
kazimir_malevich/kazimir_malevich_0007.jpg,29
pablo_picasso/pablo_picasso_0131.jpg,34
andrei_rublev/andrei_rublev_0057.jpg,4
rene_magritte/rene_magritte_0148.jpg,44
mikhail_vrubel/mikhail_vrubel_0106.jpg,33
paul_klee/paul_klee_0079.jpg,37
claude_monet/claude_monet_0028.jpg,8
francisco_goya/francisco_goya_0235.jpg,16
titian/titian_0121.jpg,47
el_greco/el_greco_0015.jpg,14
paul_cezanne/paul_cezanne_0046.jpg,35
edgar_degas/edgar_degas_0613.jpg,11
vincent_van_gogh/vincent_van_gogh_0720.jpg,49
camille_pissarro/camille_pissarro_0001.jpg,6
vincent_van_gogh/vincent_van_gogh_0724.jpg,49
francisco_goya/francisco_goya_0094.jpg,16
rembrandt/rembrandt_0121.jpg,43
marc_chagall/marc_chagall_0010.jpg,31
andrei_rublev/andrei_rublev_0097.jpg,4
henri_rousseau/henri_rousseau_0008.jpg,24
marc_chagall/marc_chagall_0117.jpg,31
titian/titian_0093.jpg,47
pablo_picasso/pablo_picasso_0137.jpg,34
pieter_bruegel/pieter_bruegel_0066.jpg,41
henri_matisse/henri_matisse_0101.jpg,23
sandro_botticelli/sandro_botticelli_0147.jpg,46
pieter_bruegel/pieter_bruegel_0105.jpg,41
georges_seurat/georges_seurat_0006.jpg,18
mikhail_vrubel/mikhail_vrubel_0008.jpg,33
paul_klee/paul_klee_0181.jpg,37
paul_klee/paul_klee_0061.jpg,37
paul_klee/paul_klee_0185.jpg,37
marc_chagall/marc_chagall_0095.jpg,31
rene_magritte/rene_magritte_0161.jpg,44
el_greco/el_greco_0030.jpg,14
vincent_van_gogh/vincent_van_gogh_0616.jpg,49
vincent_van_gogh/vincent_van_gogh_0136.jpg,49
albrecht_duerer/albrecht_duerer_0193.jpg,0
sandro_botticelli/sandro_botticelli_0124.jpg,46
gustav_klimt/gustav_klimt_0054.jpg,20
edgar_degas/edgar_degas_0299.jpg,11
diego_rivera/diego_rivera_0018.jpg,9
edgar_degas/edgar_degas_0300.jpg,11
william_turner/william_turner_0012.jpg,50
rene_magritte/rene_magritte_0006.jpg,44
paul_gauguin/paul_gauguin_0048.jpg,36
pablo_picasso/pablo_picasso_0318.jpg,34
gustave_courbet/gustave_courbet_0056.jpg,21
marc_chagall/marc_chagall_0151.jpg,31
joan_miro/joan_miro_0013.jpg,28
vasiliy_kandinskiy/vasiliy_kandinskiy_0044.jpg,48
marc_chagall/marc_chagall_0163.jpg,31
francisco_goya/francisco_goya_0288.jpg,16
rembrandt/rembrandt_0192.jpg,43
pablo_picasso/pablo_picasso_0212.jpg,34
vincent_van_gogh/vincent_van_gogh_0732.jpg,49
el_greco/el_greco_0065.jpg,14
william_turner/william_turner_0059.jpg,50
marc_chagall/marc_chagall_0023.jpg,31
henri_rousseau/henri_rousseau_0051.jpg,24
edgar_degas/edgar_degas_0129.jpg,11
amedeo_modigliani/amedeo_modigliani_0130.jpg,3
eugene_delacroix/eugene_delacroix_0020.jpg,15
paul_klee/paul_klee_0114.jpg,37
marc_chagall/marc_chagall_0025.jpg,31
piet_mondrian/piet_mondrian_0050.jpg,40
giotto_di_bondone/giotto_di_bondone_0103.jpg,19
pierre_auguste_renoir/pierre_auguste_renoir_0046.jpg,39
andy_warhol/andy_warhol_0129.jpg,5
amedeo_modigliani/amedeo_modigliani_0069.jpg,3
amedeo_modigliani/amedeo_modigliani_0034.jpg,3
vincent_van_gogh/vincent_van_gogh_0539.jpg,49
piet_mondrian/piet_mondrian_0067.jpg,40
giotto_di_bondone/giotto_di_bondone_0094.jpg,19
albrecht_duooarer/albrecht_duooarer_0309.jpg,1
vincent_van_gogh/vincent_van_gogh_0160.jpg,49
pablo_picasso/pablo_picasso_0341.jpg,34
frida_kahlo/frida_kahlo_0090.jpg,17
albrecht_duerer/albrecht_duerer_0238.jpg,0
alfred_sisley/alfred_sisley_0258.jpg,2
marc_chagall/marc_chagall_0107.jpg,31
vasiliy_kandinskiy/vasiliy_kandinskiy_0041.jpg,48
alfred_sisley/alfred_sisley_0056.jpg,2
joan_miro/joan_miro_0008.jpg,28
edouard_manet/edouard_manet_0047.jpg,12
albrecht_duooarer/albrecht_duooarer_0199.jpg,1
pierre_auguste_renoir/pierre_auguste_renoir_0030.jpg,39
pierre_auguste_renoir/pierre_auguste_renoir_0333.jpg,39
albrecht_duooarer/albrecht_duooarer_0282.jpg,1
diego_rivera/diego_rivera_0032.jpg,9
camille_pissarro/camille_pissarro_0078.jpg,6
vincent_van_gogh/vincent_van_gogh_0518.jpg,49
amedeo_modigliani/amedeo_modigliani_0026.jpg,3
pierre_auguste_renoir/pierre_auguste_renoir_0208.jpg,39
hieronymus_bosch/hieronymus_bosch_0052.jpg,25
rene_magritte/rene_magritte_0004.jpg,44
pablo_picasso/pablo_picasso_0246.jpg,34
pierre_auguste_renoir/pierre_auguste_renoir_0332.jpg,39
pablo_picasso/pablo_picasso_0389.jpg,34
vincent_van_gogh/vincent_van_gogh_0550.jpg,49
henri_rousseau/henri_rousseau_0022.jpg,24
vincent_van_gogh/vincent_van_gogh_0615.jpg,49
leonardo_da_vinci/leonardo_da_vinci_0033.jpg,30
rene_magritte/rene_magritte_0175.jpg,44
leonardo_da_vinci/leonardo_da_vinci_0050.jpg,30
alfred_sisley/alfred_sisley_0154.jpg,2
andrei_rublev/andrei_rublev_0036.jpg,4
william_turner/william_turner_0016.jpg,50
marc_chagall/marc_chagall_0147.jpg,31
andy_warhol/andy_warhol_0039.jpg,5
camille_pissarro/camille_pissarro_0070.jpg,6
piet_mondrian/piet_mondrian_0071.jpg,40
vincent_van_gogh/vincent_van_gogh_0874.jpg,49
pierre_auguste_renoir/pierre_auguste_renoir_0330.jpg,39
camille_pissarro/camille_pissarro_0079.jpg,6
vincent_van_gogh/vincent_van_gogh_0247.jpg,49
edvard_munch/edvard_munch_0051.jpg,13
edgar_degas/edgar_degas_0379.jpg,11
albrecht_duooarer/albrecht_duooarer_0014.jpg,1
pablo_picasso/pablo_picasso_0047.jpg,34
rembrandt/rembrandt_0227.jpg,43
titian/titian_0013.jpg,47
henri_rousseau/henri_rousseau_0063.jpg,24
pieter_bruegel/pieter_bruegel_0033.jpg,41
albrecht_duooarer/albrecht_duooarer_0165.jpg,1
alfred_sisley/alfred_sisley_0132.jpg,2
pierre_auguste_renoir/pierre_auguste_renoir_0043.jpg,39
raphael/raphael_0080.jpg,42
edgar_degas/edgar_degas_0118.jpg,11
paul_klee/paul_klee_0033.jpg,37
marc_chagall/marc_chagall_0203.jpg,31
edgar_degas/edgar_degas_0346.jpg,11
alfred_sisley/alfred_sisley_0080.jpg,2
marc_chagall/marc_chagall_0180.jpg,31
pablo_picasso/pablo_picasso_0275.jpg,34
peter_paul_rubens/peter_paul_rubens_0045.jpg,38
edgar_degas/edgar_degas_0483.jpg,11
rembrandt/rembrandt_0155.jpg,43
albrecht_duerer/albrecht_duerer_0289.jpg,0
paul_gauguin/paul_gauguin_0184.jpg,36
edvard_munch/edvard_munch_0022.jpg,13
albrecht_duooarer/albrecht_duooarer_0084.jpg,1
william_turner/william_turner_0036.jpg,50
kazimir_malevich/kazimir_malevich_0081.jpg,29
alfred_sisley/alfred_sisley_0117.jpg,2
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0071.jpg,22
pieter_bruegel/pieter_bruegel_0125.jpg,41
albrecht_duerer/albrecht_duerer_0047.jpg,0
amedeo_modigliani/amedeo_modigliani_0106.jpg,3
henri_matisse/henri_matisse_0044.jpg,23
pablo_picasso/pablo_picasso_0075.jpg,34
marc_chagall/marc_chagall_0088.jpg,31
paul_klee/paul_klee_0034.jpg,37
pablo_picasso/pablo_picasso_0156.jpg,34
amedeo_modigliani/amedeo_modigliani_0001.jpg,3
paul_cezanne/paul_cezanne_0026.jpg,35
vincent_van_gogh/vincent_van_gogh_0214.jpg,49
albrecht_duerer/albrecht_duerer_0261.jpg,0
pierre_auguste_renoir/pierre_auguste_renoir_0217.jpg,39
andrei_rublev/andrei_rublev_0005.jpg,4
henri_rousseau/henri_rousseau_0011.jpg,24
hieronymus_bosch/hieronymus_bosch_0008.jpg,25
jan_van_eyck/jan_van_eyck_0045.jpg,27
paul_gauguin/paul_gauguin_0052.jpg,36
vincent_van_gogh/vincent_van_gogh_0649.jpg,49
vincent_van_gogh/vincent_van_gogh_0769.jpg,49
paul_gauguin/paul_gauguin_0094.jpg,36
albrecht_duerer/albrecht_duerer_0051.jpg,0
hieronymus_bosch/hieronymus_bosch_0066.jpg,25
gustav_klimt/gustav_klimt_0055.jpg,20
amedeo_modigliani/amedeo_modigliani_0073.jpg,3
giotto_di_bondone/giotto_di_bondone_0031.jpg,19
peter_paul_rubens/peter_paul_rubens_0093.jpg,38
gustave_courbet/gustave_courbet_0024.jpg,21
pierre_auguste_renoir/pierre_auguste_renoir_0326.jpg,39
francisco_goya/francisco_goya_0264.jpg,16
albrecht_duerer/albrecht_duerer_0099.jpg,0
joan_miro/joan_miro_0045.jpg,28
francisco_goya/francisco_goya_0147.jpg,16
amedeo_modigliani/amedeo_modigliani_0158.jpg,3
jan_van_eyck/jan_van_eyck_0062.jpg,27
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0008.jpg,22
albrecht_duerer/albrecht_duerer_0216.jpg,0
salvador_dali/salvador_dali_0087.jpg,45
edgar_degas/edgar_degas_0573.jpg,11
henri_rousseau/henri_rousseau_0036.jpg,24
amedeo_modigliani/amedeo_modigliani_0136.jpg,3
pablo_picasso/pablo_picasso_0026.jpg,34
henri_de_toulouse_lautrec/henri_de_toulouse_lautrec_0044.jpg,22
albrecht_duooarer/albrecht_duooarer_0070.jpg,1
rembrandt/rembrandt_0201.jpg,43
vincent_van_gogh/vincent_van_gogh_0782.jpg,49
peter_paul_rubens/peter_paul_rubens_0087.jpg,38
francisco_goya/francisco_goya_0015.jpg,16
edvard_munch/edvard_munch_0053.jpg,13
pablo_picasso/pablo_picasso_0313.jpg,34
edgar_degas/edgar_degas_0693.jpg,11
pablo_picasso/pablo_picasso_0436.jpg,34
diego_velazquez/diego_velazquez_0019.jpg,10
paul_gauguin/paul_gauguin_0305.jpg,36
mikhail_vrubel/mikhail_vrubel_0032.jpg,33
edgar_degas/edgar_degas_0209.jpg,11
albrecht_duooarer/albrecht_duooarer_0007.jpg,1
jackson_pollock/jackson_pollock_0021.jpg,26
giotto_di_bondone/giotto_di_bondone_0006.jpg,19
camille_pissarro/camille_pissarro_0056.jpg,6
vincent_van_gogh/vincent_van_gogh_0259.jpg,49
leonardo_da_vinci/leonardo_da_vinci_0058.jpg,30
paul_gauguin/paul_gauguin_0296.jpg,36
andy_warhol/andy_warhol_0045.jpg,5
albrecht_duerer/albrecht_duerer_0038.jpg,0
edgar_degas/edgar_degas_0306.jpg,11
alfred_sisley/alfred_sisley_0028.jpg,2
pablo_picasso/pablo_picasso_0364.jpg,34
hieronymus_bosch/hieronymus_bosch_0059.jpg,25
pablo_picasso/pablo_picasso_0254.jpg,34
vincent_van_gogh/vincent_van_gogh_0459.jpg,49
raphael/raphael_0046.jpg,42
piet_mondrian/piet_mondrian_0082.jpg,40
edgar_degas/edgar_degas_0244.jpg,11
william_turner/william_turner_0051.jpg,50
edouard_manet/edouard_manet_0051.jpg,12
alfred_sisley/alfred_sisley_0095.jpg,2
vincent_van_gogh/vincent_van_gogh_0221.jpg,49
pieter_bruegel/pieter_bruegel_0062.jpg,41
raphael/raphael_0099.jpg,42
vincent_van_gogh/vincent_van_gogh_0560.jpg,49
joan_miro/joan_miro_0010.jpg,28
paul_gauguin/paul_gauguin_0109.jpg,36
peter_paul_rubens/peter_paul_rubens_0015.jpg,38
vincent_van_gogh/vincent_van_gogh_0460.jpg,49
frida_kahlo/frida_kahlo_0070.jpg,17
albrecht_duerer/albrecht_duerer_0043.jpg,0
leonardo_da_vinci/leonardo_da_vinci_0066.jpg,30
edgar_degas/edgar_degas_0200.jpg,11
pierre_auguste_renoir/pierre_auguste_renoir_0103.jpg,39
peter_paul_rubens/peter_paul_rubens_0028.jpg,38
gustav_klimt/gustav_klimt_0083.jpg,20
francisco_goya/francisco_goya_0211.jpg,16
amedeo_modigliani/amedeo_modigliani_0152.jpg,3
titian/titian_0171.jpg,47
pablo_picasso/pablo_picasso_0300.jpg,34
edgar_degas/edgar_degas_0577.jpg,11
henri_rousseau/henri_rousseau_0049.jpg,24
edgar_degas/edgar_degas_0355.jpg,11
alfred_sisley/alfred_sisley_0192.jpg,2
albrecht_duerer/albrecht_duerer_0235.jpg,0
mikhail_vrubel/mikhail_vrubel_0013.jpg,33
pablo_picasso/pablo_picasso_0060.jpg,34
peter_paul_rubens/peter_paul_rubens_0027.jpg,38
hieronymus_bosch/hieronymus_bosch_0074.jpg,25
pablo_picasso/pablo_picasso_0033.jpg,34
vincent_van_gogh/vincent_van_gogh_0855.jpg,49
pierre_auguste_renoir/pierre_auguste_renoir_0223.jpg,39
edgar_degas/edgar_degas_0132.jpg,11
amedeo_modigliani/amedeo_modigliani_0099.jpg,3
pierre_auguste_renoir/pierre_auguste_renoir_0245.jpg,39
mikhail_vrubel/mikhail_vrubel_0072.jpg,33
albrecht_duerer/albrecht_duerer_0254.jpg,0
albrecht_duooarer/albrecht_duooarer_0230.jpg,1
edgar_degas/edgar_degas_0183.jpg,11
raphael/raphael_0032.jpg,42
edgar_degas/edgar_degas_0615.jpg,11
titian/titian_0085.jpg,47
peter_paul_rubens/peter_paul_rubens_0079.jpg,38
pablo_picasso/pablo_picasso_0084.jpg,34
edouard_manet/edouard_manet_0007.jpg,12
pieter_bruegel/pieter_bruegel_0073.jpg,41
piet_mondrian/piet_mondrian_0018.jpg,40
pablo_picasso/pablo_picasso_0333.jpg,34
henri_matisse/henri_matisse_0084.jpg,23
vincent_van_gogh/vincent_van_gogh_0871.jpg,49
andrei_rublev/andrei_rublev_0094.jpg,4
albrecht_duerer/albrecht_duerer_0160.jpg,0
paul_klee/paul_klee_0151.jpg,37
gustav_klimt/gustav_klimt_0116.jpg,20
amedeo_modigliani/amedeo_modigliani_0166.jpg,3
marc_chagall/marc_chagall_0097.jpg,31
camille_pissarro/camille_pissarro_0039.jpg,6
edgar_degas/edgar_degas_0110.jpg,11
francisco_goya/francisco_goya_0053.jpg,16
el_greco/el_greco_0063.jpg,14
albrecht_duerer/albrecht_duerer_0257.jpg,0
paul_gauguin/paul_gauguin_0196.jpg,36
edouard_manet/edouard_manet_0028.jpg,12
pierre_auguste_renoir/pierre_auguste_renoir_0334.jpg,39
alfred_sisley/alfred_sisley_0012.jpg,2
vincent_van_gogh/vincent_van_gogh_0475.jpg,49
giotto_di_bondone/giotto_di_bondone_0047.jpg,19
henri_matisse/henri_matisse_0104.jpg,23
pierre_auguste_renoir/pierre_auguste_renoir_0242.jpg,39
francisco_goya/francisco_goya_0006.jpg,16
paul_gauguin/paul_gauguin_0024.jpg,36
albrecht_duerer/albrecht_duerer_0294.jpg,0
alfred_sisley/alfred_sisley_0114.jpg,2
paul_gauguin/paul_gauguin_0040.jpg,36
frida_kahlo/frida_kahlo_0056.jpg,17
piet_mondrian/piet_mondrian_0036.jpg,40
pierre_auguste_renoir/pierre_auguste_renoir_0270.jpg,39
pieter_bruegel/pieter_bruegel_0117.jpg,41
hieronymus_bosch/hieronymus_bosch_0119.jpg,25
giotto_di_bondone/giotto_di_bondone_0114.jpg,19
edgar_degas/edgar_degas_0009.jpg,11
francisco_goya/francisco_goya_0096.jpg,16
georges_seurat/georges_seurat_0001.jpg,18
leonardo_da_vinci/leonardo_da_vinci_0021.jpg,30
pierre_auguste_renoir/pierre_auguste_renoir_0094.jpg,39
albrecht_duooarer/albrecht_duooarer_0231.jpg,1
salvador_dali/salvador_dali_0045.jpg,45
vincent_van_gogh/vincent_van_gogh_0837.jpg,49
pablo_picasso/pablo_picasso_0117.jpg,34
jan_van_eyck/jan_van_eyck_0014.jpg,27
michelangelo/michelangelo_0046.jpg,32
georges_seurat/georges_seurat_0026.jpg,18
peter_paul_rubens/peter_paul_rubens_0074.jpg,38
edgar_degas/edgar_degas_0112.jpg,11
henri_matisse/henri_matisse_0110.jpg,23
piet_mondrian/piet_mondrian_0075.jpg,40
pieter_bruegel/pieter_bruegel_0044.jpg,41
vincent_van_gogh/vincent_van_gogh_0581.jpg,49
paul_gauguin/paul_gauguin_0075.jpg,36
francisco_goya/francisco_goya_0239.jpg,16
frida_kahlo/frida_kahlo_0009.jpg,17
paul_gauguin/paul_gauguin_0131.jpg,36
leonardo_da_vinci/leonardo_da_vinci_0141.jpg,30
edgar_degas/edgar_degas_0293.jpg,11
pablo_picasso/pablo_picasso_0141.jpg,34
vincent_van_gogh/vincent_van_gogh_0381.jpg,49
edgar_degas/edgar_degas_0042.jpg,11
marc_chagall/marc_chagall_0155.jpg,31
alfred_sisley/alfred_sisley_0082.jpg,2
giotto_di_bondone/giotto_di_bondone_0058.jpg,19
pablo_picasso/pablo_picasso_0018.jpg,34
edgar_degas/edgar_degas_0052.jpg,11
sandro_botticelli/sandro_botticelli_0087.jpg,46
salvador_dali/salvador_dali_0082.jpg,45
edgar_degas/edgar_degas_0138.jpg,11
mikhail_vrubel/mikhail_vrubel_0027.jpg,33
rene_magritte/rene_magritte_0053.jpg,44
rembrandt/rembrandt_0087.jpg,43
vincent_van_gogh/vincent_van_gogh_0626.jpg,49
salvador_dali/salvador_dali_0015.jpg,45
mikhail_vrubel/mikhail_vrubel_0075.jpg,33
rembrandt/rembrandt_0244.jpg,43
alfred_sisley/alfred_sisley_0237.jpg,2
giotto_di_bondone/giotto_di_bondone_0027.jpg,19
alfred_sisley/alfred_sisley_0210.jpg,2
paul_gauguin/paul_gauguin_0255.jpg,36
peter_paul_rubens/peter_paul_rubens_0017.jpg,38
paul_gauguin/paul_gauguin_0030.jpg,36
titian/titian_0015.jpg,47
pablo_picasso/pablo_picasso_0414.jpg,34
marc_chagall/marc_chagall_0209.jpg,31
andrei_rublev/andrei_rublev_0004.jpg,4
vincent_van_gogh/vincent_van_gogh_0665.jpg,49
pierre_auguste_renoir/pierre_auguste_renoir_0258.jpg,39
salvador_dali/salvador_dali_0044.jpg,45
camille_pissarro/camille_pissarro_0080.jpg,6
marc_chagall/marc_chagall_0153.jpg,31
edgar_degas/edgar_degas_0253.jpg,11
edgar_degas/edgar_degas_0536.jpg,11
pablo_picasso/pablo_picasso_0119.jpg,34
camille_pissarro/camille_pissarro_0037.jpg,6
andy_warhol/andy_warhol_0030.jpg,5
pablo_picasso/pablo_picasso_0066.jpg,34
salvador_dali/salvador_dali_0105.jpg,45
edgar_degas/edgar_degas_0101.jpg,11
titian/titian_0052.jpg,47
francisco_goya/francisco_goya_0154.jpg,16
giotto_di_bondone/giotto_di_bondone_0033.jpg,19
francisco_goya/francisco_goya_0169.jpg,16
paul_cezanne/paul_cezanne_0006.jpg,35
kazimir_malevich/kazimir_malevich_0048.jpg,29
edgar_degas/edgar_degas_0611.jpg,11
marc_chagall/marc_chagall_0084.jpg,31
henri_matisse/henri_matisse_0163.jpg,23
giotto_di_bondone/giotto_di_bondone_0068.jpg,19
titian/titian_0251.jpg,47
paul_gauguin/paul_gauguin_0252.jpg,36
henri_matisse/henri_matisse_0021.jpg,23
paul_gauguin/paul_gauguin_0152.jpg,36
pierre_auguste_renoir/pierre_auguste_renoir_0180.jpg,39
edgar_degas/edgar_degas_0385.jpg,11
paul_klee/paul_klee_0056.jpg,37
camille_pissarro/camille_pissarro_0022.jpg,6
albrecht_duooarer/albrecht_duooarer_0289.jpg,1
frida_kahlo/frida_kahlo_0010.jpg,17
titian/titian_0218.jpg,47
pierre_auguste_renoir/pierre_auguste_renoir_0264.jpg,39
edgar_degas/edgar_degas_0546.jpg,11
vincent_van_gogh/vincent_van_gogh_0220.jpg,49
peter_paul_rubens/peter_paul_rubens_0047.jpg,38
rembrandt/rembrandt_0183.jpg,43
amedeo_modigliani/amedeo_modigliani_0132.jpg,3
albrecht_duooarer/albrecht_duooarer_0034.jpg,1
albrecht_duooarer/albrecht_duooarer_0103.jpg,1
albrecht_duerer/albrecht_duerer_0075.jpg,0
albrecht_duerer/albrecht_duerer_0215.jpg,0
